ID,is_outlier_0-0,is_outlier_0-5,is_outlier_1-0,is_outlier_1-5,is_outlier_2-0,is_outlier_2-5,is_outlier_3-0,is_outlier_3-5,is_outlier_4-0,is_outlier_4-5
2441,1,0,0,0,0,0,0,0,0,0
2442,1,1,1,0,0,0,0,0,0,0
2445,1,1,0,0,0,0,0,0,0,0
2446,1,0,0,0,0,0,0,0,0,0
2448,1,1,0,0,0,0,0,0,0,0
2449,1,1,0,0,0,0,0,0,0,0
2451,1,0,0,0,0,0,0,0,0,0
2452,1,0,0,0,0,0,0,0,0,0
2453,1,1,1,0,0,0,0,0,0,0
2456,1,1,0,0,0,0,0,0,0,0
2457,1,1,0,0,0,0,0,0,0,0
2458,1,1,1,1,0,0,0,0,0,0
2461,1,1,0,0,0,0,0,0,0,0
2462,1,1,1,0,0,0,0,0,0,0
2464,1,1,0,0,0,0,0,0,0,0
2466,1,1,0,0,0,0,0,0,0,0
2467,1,1,0,0,0,0,0,0,0,0
2470,1,1,0,0,0,0,0,0,0,0
2471,1,1,0,0,0,0,0,0,0,0
2472,1,1,0,0,0,0,0,0,0,0
2473,1,1,1,0,0,0,0,0,0,0
2475,1,1,0,0,0,0,0,0,0,0
2476,1,1,0,0,0,0,0,0,0,0
2477,1,1,1,1,0,0,0,0,0,0
2479,1,1,1,1,0,0,0,0,0,0
2482,1,1,0,0,0,0,0,0,0,0
2483,1,0,0,0,0,0,0,0,0,0
2484,1,1,0,0,0,0,0,0,0,0
2485,1,1,0,0,0,0,0,0,0,0
2486,1,1,0,0,0,0,0,0,0,0
2487,1,0,0,0,0,0,0,0,0,0
2488,1,1,0,0,0,0,0,0,0,0
2491,1,0,0,0,0,0,0,0,0,0
2493,1,1,0,0,0,0,0,0,0,0
2494,1,1,0,0,0,0,0,0,0,0
2495,1,1,0,0,0,0,0,0,0,0
2498,1,1,0,0,0,0,0,0,0,0
2499,1,0,0,0,0,0,0,0,0,0
2501,1,1,0,0,0,0,0,0,0,0
2502,1,1,0,0,0,0,0,0,0,0
2503,1,0,0,0,0,0,0,0,0,0
2504,1,0,0,0,0,0,0,0,0,0
2506,1,1,1,0,0,0,0,0,0,0
2511,1,1,1,1,1,1,1,0,0,0
2512,1,1,0,0,0,0,0,0,0,0
2514,1,1,0,0,0,0,0,0,0,0
2516,1,1,1,1,1,0,0,0,0,0
2517,1,1,0,0,0,0,0,0,0,0
2522,1,0,0,0,0,0,0,0,0,0
2524,1,1,1,1,0,0,0,0,0,0
2526,1,1,1,0,0,0,0,0,0,0
2527,1,1,0,0,0,0,0,0,0,0
2528,1,1,0,0,0,0,0,0,0,0
2531,1,1,1,1,1,1,0,0,0,0
2532,1,0,0,0,0,0,0,0,0,0
2534,1,1,0,0,0,0,0,0,0,0
2536,1,1,1,1,0,0,0,0,0,0
2537,1,1,0,0,0,0,0,0,0,0
2539,1,1,0,0,0,0,0,0,0,0
2540,1,1,0,0,0,0,0,0,0,0
2541,1,1,0,0,0,0,0,0,0,0
2542,1,1,0,0,0,0,0,0,0,0
2543,1,0,0,0,0,0,0,0,0,0
2545,1,1,0,0,0,0,0,0,0,0
2546,1,1,1,0,0,0,0,0,0,0
2547,1,1,0,0,0,0,0,0,0,0
2548,1,1,0,0,0,0,0,0,0,0
2549,1,0,0,0,0,0,0,0,0,0
2550,1,1,0,0,0,0,0,0,0,0
2551,1,1,1,1,0,0,0,0,0,0
2552,1,1,0,0,0,0,0,0,0,0
2554,1,0,0,0,0,0,0,0,0,0
2555,1,1,0,0,0,0,0,0,0,0
2557,1,1,0,0,0,0,0,0,0,0
2566,1,0,0,0,0,0,0,0,0,0
2568,1,1,1,1,0,0,0,0,0,0
2569,1,0,0,0,0,0,0,0,0,0
2570,1,1,0,0,0,0,0,0,0,0
2571,1,1,0,0,0,0,0,0,0,0
2573,1,1,0,0,0,0,0,0,0,0
2574,1,1,1,0,0,0,0,0,0,0
2581,1,1,1,0,0,0,0,0,0,0
2584,1,1,1,1,1,0,0,0,0,0
2585,1,0,0,0,0,0,0,0,0,0
2586,1,0,0,0,0,0,0,0,0,0
2588,1,1,1,1,0,0,0,0,0,0
2592,1,0,0,0,0,0,0,0,0,0
2593,1,1,1,0,0,0,0,0,0,0
2595,1,1,1,0,0,0,0,0,0,0
2596,1,1,0,0,0,0,0,0,0,0
2601,1,1,0,0,0,0,0,0,0,0
2605,1,0,0,0,0,0,0,0,0,0
2609,1,1,1,0,0,0,0,0,0,0
2610,1,1,0,0,0,0,0,0,0,0
2611,1,1,0,0,0,0,0,0,0,0
2612,1,0,0,0,0,0,0,0,0,0
2616,1,1,0,0,0,0,0,0,0,0
2618,1,0,0,0,0,0,0,0,0,0
2619,1,1,0,0,0,0,0,0,0,0
2621,1,1,0,0,0,0,0,0,0,0
2622,1,1,0,0,0,0,0,0,0,0
2625,1,1,0,0,0,0,0,0,0,0
2626,1,0,0,0,0,0,0,0,0,0
2628,1,1,0,0,0,0,0,0,0,0
2631,1,1,1,0,0,0,0,0,0,0
2633,1,0,0,0,0,0,0,0,0,0
2634,1,0,0,0,0,0,0,0,0,0
2635,1,1,0,0,0,0,0,0,0,0
2637,1,1,0,0,0,0,0,0,0,0
2638,1,1,0,0,0,0,0,0,0,0
2641,1,1,0,0,0,0,0,0,0,0
2643,1,1,0,0,0,0,0,0,0,0
2645,1,1,0,0,0,0,0,0,0,0
2648,1,1,0,0,0,0,0,0,0,0
2651,1,1,0,0,0,0,0,0,0,0
2654,1,1,0,0,0,0,0,0,0,0
2656,1,1,0,0,0,0,0,0,0,0
2658,1,1,0,0,0,0,0,0,0,0
2660,1,0,0,0,0,0,0,0,0,0
2661,1,1,0,0,0,0,0,0,0,0
2666,1,1,0,0,0,0,0,0,0,0
2667,1,1,0,0,0,0,0,0,0,0
2668,1,1,0,0,0,0,0,0,0,0
2669,1,1,1,1,1,1,0,0,0,0
2673,1,1,0,0,0,0,0,0,0,0
2674,1,0,0,0,0,0,0,0,0,0
2676,1,1,0,0,0,0,0,0,0,0
2678,1,0,0,0,0,0,0,0,0,0
2680,1,0,0,0,0,0,0,0,0,0
2681,1,0,0,0,0,0,0,0,0,0
2682,1,1,0,0,0,0,0,0,0,0
2686,1,1,1,1,0,0,0,0,0,0
2687,1,1,0,0,0,0,0,0,0,0
2691,1,0,0,0,0,0,0,0,0,0
2692,1,1,0,0,0,0,0,0,0,0
2695,1,1,0,0,0,0,0,0,0,0
2696,1,1,1,0,0,0,0,0,0,0
2698,1,1,0,0,0,0,0,0,0,0
2700,1,1,0,0,0,0,0,0,0,0
2701,1,0,0,0,0,0,0,0,0,0
2702,1,1,1,0,0,0,0,0,0,0
2704,1,1,1,0,0,0,0,0,0,0
2706,1,0,0,0,0,0,0,0,0,0
2707,1,1,0,0,0,0,0,0,0,0
2708,1,1,0,0,0,0,0,0,0,0
2716,1,1,1,0,0,0,0,0,0,0
2719,1,1,0,0,0,0,0,0,0,0
2722,1,0,0,0,0,0,0,0,0,0
2723,1,1,0,0,0,0,0,0,0,0
2724,1,0,0,0,0,0,0,0,0,0
2725,1,1,1,1,0,0,0,0,0,0
2727,1,1,0,0,0,0,0,0,0,0
2729,1,0,0,0,0,0,0,0,0,0
2730,1,1,0,0,0,0,0,0,0,0
2733,1,1,1,0,0,0,0,0,0,0
2735,1,1,0,0,0,0,0,0,0,0
2740,1,1,0,0,0,0,0,0,0,0
2741,1,1,1,1,0,0,0,0,0,0
2742,1,1,0,0,0,0,0,0,0,0
2743,1,0,0,0,0,0,0,0,0,0
2744,1,0,0,0,0,0,0,0,0,0
2745,1,0,0,0,0,0,0,0,0,0
2747,1,1,0,0,0,0,0,0,0,0
2748,1,1,0,0,0,0,0,0,0,0
2750,1,0,0,0,0,0,0,0,0,0
2754,1,0,0,0,0,0,0,0,0,0
2755,1,1,0,0,0,0,0,0,0,0
2756,1,0,0,0,0,0,0,0,0,0
2761,1,1,0,0,0,0,0,0,0,0
2763,1,1,0,0,0,0,0,0,0,0
2766,1,1,0,0,0,0,0,0,0,0
2767,1,0,0,0,0,0,0,0,0,0
2768,1,0,0,0,0,0,0,0,0,0
2770,1,0,0,0,0,0,0,0,0,0
2772,1,1,0,0,0,0,0,0,0,0
2773,1,1,1,1,0,0,0,0,0,0
2775,1,1,0,0,0,0,0,0,0,0
2780,1,0,0,0,0,0,0,0,0,0
2781,1,1,0,0,0,0,0,0,0,0
2783,1,1,1,1,0,0,0,0,0,0
2785,1,1,0,0,0,0,0,0,0,0
2786,1,0,0,0,0,0,0,0,0,0
2788,1,1,1,1,0,0,0,0,0,0
2790,1,1,0,0,0,0,0,0,0,0
2791,1,1,1,0,0,0,0,0,0,0
2793,1,0,0,0,0,0,0,0,0,0
2794,1,0,0,0,0,0,0,0,0,0
2795,1,1,0,0,0,0,0,0,0,0
2796,1,0,0,0,0,0,0,0,0,0
2797,1,0,0,0,0,0,0,0,0,0
2803,1,1,1,0,0,0,0,0,0,0
2805,1,1,1,0,0,0,0,0,0,0
2806,1,0,0,0,0,0,0,0,0,0
2810,1,1,0,0,0,0,0,0,0,0
2813,1,1,0,0,0,0,0,0,0,0
2815,1,1,1,0,0,0,0,0,0,0
2819,1,1,0,0,0,0,0,0,0,0
2825,1,1,0,0,0,0,0,0,0,0
2827,1,1,0,0,0,0,0,0,0,0
2828,1,1,1,0,0,0,0,0,0,0
2830,1,1,0,0,0,0,0,0,0,0
2831,1,1,1,1,1,0,0,0,0,0
2832,1,0,0,0,0,0,0,0,0,0
2833,1,1,0,0,0,0,0,0,0,0
2836,1,0,0,0,0,0,0,0,0,0
2837,1,1,0,0,0,0,0,0,0,0
2843,1,1,1,0,0,0,0,0,0,0
2844,1,0,0,0,0,0,0,0,0,0
2845,1,1,0,0,0,0,0,0,0,0
2847,1,0,0,0,0,0,0,0,0,0
2852,1,1,1,0,0,0,0,0,0,0
2855,1,1,0,0,0,0,0,0,0,0
2856,1,1,1,1,0,0,0,0,0,0
2857,1,1,0,0,0,0,0,0,0,0
2859,1,1,0,0,0,0,0,0,0,0
2860,1,1,1,0,0,0,0,0,0,0
2862,1,1,0,0,0,0,0,0,0,0
2863,1,1,1,1,0,0,0,0,0,0
2869,1,1,0,0,0,0,0,0,0,0
2871,1,1,0,0,0,0,0,0,0,0
2872,1,1,1,0,0,0,0,0,0,0
2873,1,1,0,0,0,0,0,0,0,0
2874,1,1,0,0,0,0,0,0,0,0
2875,1,0,0,0,0,0,0,0,0,0
2876,1,0,0,0,0,0,0,0,0,0
2879,1,1,0,0,0,0,0,0,0,0
2881,1,0,0,0,0,0,0,0,0,0
2886,1,1,1,1,0,0,0,0,0,0
2894,1,1,1,0,0,0,0,0,0,0
2895,1,0,0,0,0,0,0,0,0,0
2896,1,1,1,0,0,0,0,0,0,0
2897,1,1,0,0,0,0,0,0,0,0
2902,1,1,1,1,0,0,0,0,0,0
2903,1,1,1,1,1,1,1,1,0,0
2904,1,1,0,0,0,0,0,0,0,0
2905,1,1,0,0,0,0,0,0,0,0
2906,1,1,0,0,0,0,0,0,0,0
2907,1,1,0,0,0,0,0,0,0,0
2908,1,0,0,0,0,0,0,0,0,0
2912,1,1,0,0,0,0,0,0,0,0
2915,1,1,1,1,0,0,0,0,0,0
2916,1,0,0,0,0,0,0,0,0,0
2917,1,1,1,0,0,0,0,0,0,0
2924,1,0,0,0,0,0,0,0,0,0
2928,1,1,0,0,0,0,0,0,0,0
2930,1,1,0,0,0,0,0,0,0,0
2931,1,1,1,1,0,0,0,0,0,0
2932,1,1,0,0,0,0,0,0,0,0
2935,1,0,0,0,0,0,0,0,0,0
2937,1,0,0,0,0,0,0,0,0,0
2938,1,1,1,0,0,0,0,0,0,0
2939,1,1,0,0,0,0,0,0,0,0
2940,1,1,1,0,0,0,0,0,0,0
2944,1,1,0,0,0,0,0,0,0,0
2946,1,1,0,0,0,0,0,0,0,0
2947,1,1,0,0,0,0,0,0,0,0
2948,1,0,0,0,0,0,0,0,0,0
2949,1,1,1,0,0,0,0,0,0,0
2952,1,1,0,0,0,0,0,0,0,0
2957,1,1,1,0,0,0,0,0,0,0
2958,1,1,0,0,0,0,0,0,0,0
2959,1,0,0,0,0,0,0,0,0,0
2961,1,1,1,0,0,0,0,0,0,0
2965,1,1,0,0,0,0,0,0,0,0
2970,1,1,1,1,0,0,0,0,0,0
2973,1,0,0,0,0,0,0,0,0,0
2976,1,1,0,0,0,0,0,0,0,0
2978,1,1,1,0,0,0,0,0,0,0
2979,1,0,0,0,0,0,0,0,0,0
2982,1,1,1,0,0,0,0,0,0,0
2988,1,0,0,0,0,0,0,0,0,0
2993,1,0,0,0,0,0,0,0,0,0
2994,1,1,0,0,0,0,0,0,0,0
2997,1,0,0,0,0,0,0,0,0,0
2998,1,1,1,0,0,0,0,0,0,0
2999,1,0,0,0,0,0,0,0,0,0
3000,1,0,0,0,0,0,0,0,0,0
3001,1,1,0,0,0,0,0,0,0,0
3003,1,0,0,0,0,0,0,0,0,0
3007,1,0,0,0,0,0,0,0,0,0
3008,1,0,0,0,0,0,0,0,0,0
3009,1,1,1,1,0,0,0,0,0,0
3012,1,0,0,0,0,0,0,0,0,0
3013,1,1,0,0,0,0,0,0,0,0
3019,1,1,0,0,0,0,0,0,0,0
3020,1,1,0,0,0,0,0,0,0,0
3022,1,1,1,1,0,0,0,0,0,0
3023,1,0,0,0,0,0,0,0,0,0
3025,1,1,0,0,0,0,0,0,0,0
3026,1,1,0,0,0,0,0,0,0,0
3027,1,1,1,0,0,0,0,0,0,0
3029,1,1,0,0,0,0,0,0,0,0
3031,1,1,1,1,0,0,0,0,0,0
3033,1,0,0,0,0,0,0,0,0,0
3034,1,0,0,0,0,0,0,0,0,0
3035,1,1,0,0,0,0,0,0,0,0
3036,1,1,1,1,0,0,0,0,0,0
3037,1,1,0,0,0,0,0,0,0,0
3038,1,1,1,1,0,0,0,0,0,0
3042,1,1,1,1,0,0,0,0,0,0
3045,1,1,0,0,0,0,0,0,0,0
3047,1,1,0,0,0,0,0,0,0,0
3048,1,1,1,0,0,0,0,0,0,0
3049,1,1,0,0,0,0,0,0,0,0
3050,1,1,1,1,0,0,0,0,0,0
3051,1,1,0,0,0,0,0,0,0,0
3052,1,1,1,1,0,0,0,0,0,0
3053,1,1,0,0,0,0,0,0,0,0
3054,1,1,1,0,0,0,0,0,0,0
3057,1,0,0,0,0,0,0,0,0,0
3060,1,0,0,0,0,0,0,0,0,0
3062,1,0,0,0,0,0,0,0,0,0
3064,1,0,0,0,0,0,0,0,0,0
3065,1,1,1,0,0,0,0,0,0,0
3070,1,1,0,0,0,0,0,0,0,0
3071,1,1,0,0,0,0,0,0,0,0
3075,1,1,0,0,0,0,0,0,0,0
3076,1,0,0,0,0,0,0,0,0,0
3078,1,1,1,0,0,0,0,0,0,0
3079,1,1,0,0,0,0,0,0,0,0
3080,1,1,0,0,0,0,0,0,0,0
3081,1,1,1,0,0,0,0,0,0,0
3083,1,1,1,1,0,0,0,0,0,0
3086,1,1,0,0,0,0,0,0,0,0
3087,1,0,0,0,0,0,0,0,0,0
3089,1,1,1,1,0,0,0,0,0,0
3090,1,1,1,0,0,0,0,0,0,0
3095,1,0,0,0,0,0,0,0,0,0
3099,1,1,0,0,0,0,0,0,0,0
3100,1,1,1,0,0,0,0,0,0,0
3101,1,0,0,0,0,0,0,0,0,0
3103,1,1,0,0,0,0,0,0,0,0
3104,1,1,0,0,0,0,0,0,0,0
3105,1,1,0,0,0,0,0,0,0,0
3107,1,1,1,1,0,0,0,0,0,0
3108,1,1,1,0,0,0,0,0,0,0
3110,1,1,0,0,0,0,0,0,0,0
3114,1,1,1,0,0,0,0,0,0,0
3118,1,1,0,0,0,0,0,0,0,0
3119,1,1,0,0,0,0,0,0,0,0
3120,1,1,0,0,0,0,0,0,0,0
3128,1,1,0,0,0,0,0,0,0,0
3131,1,1,0,0,0,0,0,0,0,0
3133,1,1,0,0,0,0,0,0,0,0
3136,1,1,0,0,0,0,0,0,0,0
3139,1,1,1,0,0,0,0,0,0,0
3141,1,0,0,0,0,0,0,0,0,0
3142,1,1,1,0,0,0,0,0,0,0
3143,1,1,0,0,0,0,0,0,0,0
3153,1,0,0,0,0,0,0,0,0,0
3154,1,1,1,1,0,0,0,0,0,0
3157,1,1,0,0,0,0,0,0,0,0
3158,1,1,1,0,0,0,0,0,0,0
3160,1,1,0,0,0,0,0,0,0,0
3164,1,0,0,0,0,0,0,0,0,0
3166,1,1,1,0,0,0,0,0,0,0
3167,1,1,1,1,0,0,0,0,0,0
3168,1,1,0,0,0,0,0,0,0,0
3169,1,1,1,0,0,0,0,0,0,0
3170,1,1,0,0,0,0,0,0,0,0
3171,1,1,1,0,0,0,0,0,0,0
3174,1,1,0,0,0,0,0,0,0,0
3175,1,1,0,0,0,0,0,0,0,0
3178,1,1,0,0,0,0,0,0,0,0
3180,1,0,0,0,0,0,0,0,0,0
3181,1,0,0,0,0,0,0,0,0,0
3182,1,1,1,0,0,0,0,0,0,0
3184,1,1,1,0,0,0,0,0,0,0
3185,1,1,1,1,0,0,0,0,0,0
3188,1,1,0,0,0,0,0,0,0,0
3191,1,0,0,0,0,0,0,0,0,0
3195,1,1,0,0,0,0,0,0,0,0
3196,1,0,0,0,0,0,0,0,0,0
3199,1,1,1,1,0,0,0,0,0,0
3203,1,0,0,0,0,0,0,0,0,0
3207,1,0,0,0,0,0,0,0,0,0
3209,1,0,0,0,0,0,0,0,0,0
3215,1,1,0,0,0,0,0,0,0,0
3217,1,1,0,0,0,0,0,0,0,0
3218,1,1,0,0,0,0,0,0,0,0
3222,1,0,0,0,0,0,0,0,0,0
3223,1,0,0,0,0,0,0,0,0,0
3224,1,1,1,0,0,0,0,0,0,0
3225,1,1,0,0,0,0,0,0,0,0
3230,1,1,1,0,0,0,0,0,0,0
3231,1,1,0,0,0,0,0,0,0,0
3235,1,1,1,1,0,0,0,0,0,0
3237,1,0,0,0,0,0,0,0,0,0
3241,1,1,1,0,0,0,0,0,0,0
3242,1,1,0,0,0,0,0,0,0,0
3243,1,1,1,1,0,0,0,0,0,0
3244,1,1,0,0,0,0,0,0,0,0
3245,1,0,0,0,0,0,0,0,0,0
3246,1,0,0,0,0,0,0,0,0,0
3248,1,1,0,0,0,0,0,0,0,0
3250,1,1,0,0,0,0,0,0,0,0
3251,1,1,0,0,0,0,0,0,0,0
3258,1,0,0,0,0,0,0,0,0,0
3259,1,0,0,0,0,0,0,0,0,0
3260,1,1,0,0,0,0,0,0,0,0
3261,1,0,0,0,0,0,0,0,0,0
3265,1,1,1,1,0,0,0,0,0,0
3268,1,0,0,0,0,0,0,0,0,0
3270,1,1,0,0,0,0,0,0,0,0
3271,1,1,0,0,0,0,0,0,0,0
3273,1,0,0,0,0,0,0,0,0,0
3276,1,1,0,0,0,0,0,0,0,0
3278,1,0,0,0,0,0,0,0,0,0
3281,1,1,0,0,0,0,0,0,0,0
3282,1,1,1,0,0,0,0,0,0,0
3284,1,0,0,0,0,0,0,0,0,0
3286,1,1,1,0,0,0,0,0,0,0
3289,1,1,0,0,0,0,0,0,0,0
3292,1,1,1,1,0,0,0,0,0,0
3293,1,1,0,0,0,0,0,0,0,0
3294,1,1,1,1,0,0,0,0,0,0
3295,1,1,0,0,0,0,0,0,0,0
3296,1,1,1,0,0,0,0,0,0,0
3297,1,0,0,0,0,0,0,0,0,0
3300,1,0,0,0,0,0,0,0,0,0
3301,1,0,0,0,0,0,0,0,0,0
3305,1,0,0,0,0,0,0,0,0,0
3306,1,0,0,0,0,0,0,0,0,0
3308,1,1,1,0,0,0,0,0,0,0
3310,1,1,1,0,0,0,0,0,0,0
3311,1,1,0,0,0,0,0,0,0,0
3312,1,1,1,0,0,0,0,0,0,0
3313,1,0,0,0,0,0,0,0,0,0
3315,1,1,0,0,0,0,0,0,0,0
3318,1,1,1,1,0,0,0,0,0,0
3323,1,1,0,0,0,0,0,0,0,0
3325,1,1,0,0,0,0,0,0,0,0
3327,1,1,0,0,0,0,0,0,0,0
3328,1,1,1,1,0,0,0,0,0,0
3332,1,1,0,0,0,0,0,0,0,0
3333,1,1,0,0,0,0,0,0,0,0
3334,1,1,0,0,0,0,0,0,0,0
3336,1,0,0,0,0,0,0,0,0,0
3342,1,1,1,1,0,0,0,0,0,0
3344,1,1,1,1,0,0,0,0,0,0
3345,1,0,0,0,0,0,0,0,0,0
3347,1,1,1,1,1,0,0,0,0,0
3349,1,1,1,0,0,0,0,0,0,0
3350,1,0,0,0,0,0,0,0,0,0
3353,1,0,0,0,0,0,0,0,0,0
3354,1,1,0,0,0,0,0,0,0,0
3357,1,1,0,0,0,0,0,0,0,0
3361,1,1,0,0,0,0,0,0,0,0
3362,1,0,0,0,0,0,0,0,0,0
3363,1,1,1,0,0,0,0,0,0,0
3364,1,0,0,0,0,0,0,0,0,0
3365,1,1,0,0,0,0,0,0,0,0
3366,1,1,0,0,0,0,0,0,0,0
3367,1,1,0,0,0,0,0,0,0,0
3368,1,1,0,0,0,0,0,0,0,0
3369,1,1,1,1,0,0,0,0,0,0
3370,1,0,0,0,0,0,0,0,0,0
3373,1,0,0,0,0,0,0,0,0,0
3375,1,1,1,0,0,0,0,0,0,0
3376,1,0,0,0,0,0,0,0,0,0
3379,1,1,0,0,0,0,0,0,0,0
3381,1,1,1,0,0,0,0,0,0,0
3383,1,1,1,0,0,0,0,0,0,0
3384,1,1,1,0,0,0,0,0,0,0
3385,1,1,0,0,0,0,0,0,0,0
3387,1,1,0,0,0,0,0,0,0,0
3388,1,1,0,0,0,0,0,0,0,0
3390,1,0,0,0,0,0,0,0,0,0
3392,1,0,0,0,0,0,0,0,0,0
3396,1,1,0,0,0,0,0,0,0,0
3401,1,0,0,0,0,0,0,0,0,0
3402,1,0,0,0,0,0,0,0,0,0
3403,1,0,0,0,0,0,0,0,0,0
3405,1,1,0,0,0,0,0,0,0,0
3406,1,1,0,0,0,0,0,0,0,0
3408,1,1,0,0,0,0,0,0,0,0
3410,1,1,0,0,0,0,0,0,0,0
3411,1,1,1,0,0,0,0,0,0,0
3412,1,0,0,0,0,0,0,0,0,0
3413,1,1,1,0,0,0,0,0,0,0
3414,1,0,0,0,0,0,0,0,0,0
3415,1,0,0,0,0,0,0,0,0,0
3416,1,0,0,0,0,0,0,0,0,0
3417,1,1,0,0,0,0,0,0,0,0
3418,1,0,0,0,0,0,0,0,0,0
3420,1,1,1,1,0,0,0,0,0,0
3422,1,1,1,1,1,0,0,0,0,0
3423,1,1,0,0,0,0,0,0,0,0
3424,1,1,0,0,0,0,0,0,0,0
3426,1,0,0,0,0,0,0,0,0,0
3430,1,0,0,0,0,0,0,0,0,0
3432,1,1,1,0,0,0,0,0,0,0
3433,1,1,0,0,0,0,0,0,0,0
3434,1,1,1,0,0,0,0,0,0,0
3437,1,0,0,0,0,0,0,0,0,0
3438,1,1,1,0,0,0,0,0,0,0
3440,1,1,1,1,0,0,0,0,0,0
3447,1,0,0,0,0,0,0,0,0,0
3448,1,1,0,0,0,0,0,0,0,0
3450,1,1,0,0,0,0,0,0,0,0
3451,1,1,1,0,0,0,0,0,0,0
3452,1,0,0,0,0,0,0,0,0,0
3454,1,1,1,0,0,0,0,0,0,0
3455,1,0,0,0,0,0,0,0,0,0
3456,1,1,1,1,1,1,0,0,0,0
3458,1,0,0,0,0,0,0,0,0,0
3459,1,1,0,0,0,0,0,0,0,0
3463,1,1,1,0,0,0,0,0,0,0
3471,1,0,0,0,0,0,0,0,0,0
3474,1,1,1,0,0,0,0,0,0,0
3477,1,0,0,0,0,0,0,0,0,0
3480,1,1,0,0,0,0,0,0,0,0
3481,1,1,0,0,0,0,0,0,0,0
3482,1,1,1,0,0,0,0,0,0,0
3486,1,1,1,1,0,0,0,0,0,0
3489,1,0,0,0,0,0,0,0,0,0
3490,1,1,1,1,0,0,0,0,0,0
3491,1,1,1,0,0,0,0,0,0,0
3492,1,0,0,0,0,0,0,0,0,0
3493,1,1,0,0,0,0,0,0,0,0
3494,1,1,0,0,0,0,0,0,0,0
3495,1,0,0,0,0,0,0,0,0,0
3498,1,1,0,0,0,0,0,0,0,0
3502,1,1,1,0,0,0,0,0,0,0
3503,1,0,0,0,0,0,0,0,0,0
3505,1,1,1,0,0,0,0,0,0,0
3506,1,1,0,0,0,0,0,0,0,0
3507,1,0,0,0,0,0,0,0,0,0
3509,1,1,1,0,0,0,0,0,0,0
3510,1,1,0,0,0,0,0,0,0,0
3513,1,0,0,0,0,0,0,0,0,0
3514,1,1,1,0,0,0,0,0,0,0
3516,1,1,1,0,0,0,0,0,0,0
3519,1,1,0,0,0,0,0,0,0,0
3520,1,1,1,1,0,0,0,0,0,0
3521,1,1,0,0,0,0,0,0,0,0
3522,1,1,0,0,0,0,0,0,0,0
3523,1,1,1,1,0,0,0,0,0,0
3524,1,1,1,0,0,0,0,0,0,0
3525,1,0,0,0,0,0,0,0,0,0
3527,1,1,0,0,0,0,0,0,0,0
3541,1,0,0,0,0,0,0,0,0,0
3542,1,1,1,1,0,0,0,0,0,0
3543,1,1,1,0,0,0,0,0,0,0
3544,1,1,0,0,0,0,0,0,0,0
3547,1,0,0,0,0,0,0,0,0,0
3548,1,1,1,0,0,0,0,0,0,0
3549,1,1,1,0,0,0,0,0,0,0
3552,1,1,0,0,0,0,0,0,0,0
3555,1,1,0,0,0,0,0,0,0,0
3556,1,1,0,0,0,0,0,0,0,0
3560,1,1,1,1,0,0,0,0,0,0
3566,1,1,1,0,0,0,0,0,0,0
3568,1,0,0,0,0,0,0,0,0,0
3569,1,1,1,1,0,0,0,0,0,0
3570,1,1,0,0,0,0,0,0,0,0
3573,1,1,0,0,0,0,0,0,0,0
3575,1,1,1,1,0,0,0,0,0,0
3580,1,1,1,1,0,0,0,0,0,0
3581,1,1,0,0,0,0,0,0,0,0
3582,1,1,1,0,0,0,0,0,0,0
3584,1,0,0,0,0,0,0,0,0,0
3588,1,1,1,1,0,0,0,0,0,0
3589,1,1,0,0,0,0,0,0,0,0
3590,1,1,1,0,0,0,0,0,0,0
3591,1,1,0,0,0,0,0,0,0,0
3592,1,1,1,0,0,0,0,0,0,0
3596,1,1,0,0,0,0,0,0,0,0
3597,1,1,0,0,0,0,0,0,0,0
3598,1,1,0,0,0,0,0,0,0,0
3603,1,1,1,0,0,0,0,0,0,0
3605,1,1,0,0,0,0,0,0,0,0
3606,1,0,0,0,0,0,0,0,0,0
3607,1,1,1,0,0,0,0,0,0,0
3608,1,0,0,0,0,0,0,0,0,0
3611,1,0,0,0,0,0,0,0,0,0
3613,1,1,0,0,0,0,0,0,0,0
3616,1,1,1,1,0,0,0,0,0,0
3622,1,0,0,0,0,0,0,0,0,0
3623,1,0,0,0,0,0,0,0,0,0
3624,1,1,0,0,0,0,0,0,0,0
3627,1,1,0,0,0,0,0,0,0,0
3628,1,1,1,0,0,0,0,0,0,0
3629,1,1,0,0,0,0,0,0,0,0
3635,1,1,0,0,0,0,0,0,0,0
3636,1,1,1,0,0,0,0,0,0,0
3638,1,1,1,0,0,0,0,0,0,0
3642,1,1,1,0,0,0,0,0,0,0
3643,1,0,0,0,0,0,0,0,0,0
3649,1,1,0,0,0,0,0,0,0,0
3650,1,1,0,0,0,0,0,0,0,0
3651,1,0,0,0,0,0,0,0,0,0
3652,1,0,0,0,0,0,0,0,0,0
3656,1,1,0,0,0,0,0,0,0,0
3657,1,1,1,0,0,0,0,0,0,0
3658,1,1,0,0,0,0,0,0,0,0
3661,1,1,1,1,0,0,0,0,0,0
3663,1,0,0,0,0,0,0,0,0,0
3664,1,1,0,0,0,0,0,0,0,0
3665,1,1,0,0,0,0,0,0,0,0
3667,1,1,1,0,0,0,0,0,0,0
3669,1,1,0,0,0,0,0,0,0,0
3670,1,1,1,0,0,0,0,0,0,0
3672,1,1,1,1,0,0,0,0,0,0
